Geracao,ID_particula,Dimensao 1,Dimensao 2,Fitness
0,139,1.5508,-0.307519,6.20412
0,140,-0.474745,-1.62747,6.55086
0,141,-1.10966,0.332506,4.59223
0,142,-0.121285,1.52074,5.72496
0,143,-1.26259,-0.412068,5.51505
0,144,1.89595,1.7814,7.2344
0,145,-1.47506,-0.894744,6.14277
0,146,0.155327,-0.838944,3.26647
0,147,-0.605833,-0.884985,4.55117
0,148,-0.556659,1.18876,5.35171
0,149,0.932954,1.58737,6.27306
0,150,-0.128679,1.7724,5.64773
0,151,-0.840763,-0.456851,4.44046
0,152,-0.191729,1.86553,5.71068
0,153,-1.34837,0.687129,5.9542
0,154,-1.37976,-1.70025,7.44855
0,155,0.349202,1.51299,6.20764
0,156,-1.7191,-0.277956,6.25207
0,157,0.904079,-0.981357,3.67706
0,158,1.00475,1.8153,5.79198
0,159,-0.989014,-1.80908,5.8024
0,160,1.07676,-1.20696,5.02776
0,161,-0.0671593,-1.86533,5.16026
0,162,0.818421,-1.73394,6.29718
0,163,-1.05455,-0.11977,3.19889
0,164,-1.071,-0.818927,4.25356
0,165,-1.36627,-0.56117,6.03788
0,166,0.94136,1.45605,6.08188
0,167,-1.76462,-0.417131,6.56364
0,168,0.192318,0.857644,3.42329
0,169,-0.831303,-0.924601,3.95071
0,170,-1.22395,-0.307478,5.07813
0,171,0.247016,-1.44823,5.84187
0,172,-0.378459,-1.67086,6.47257
0,173,-0.215908,-1.81608,5.91562
0,174,1.93681,-1.80191,7.09896
0,175,0.919908,0.834274,3.94482
0,176,-0.845738,-0.511856,4.52171
0,177,1.73288,0.703002,6.54656
0,178,0.452666,-0.624989,4.35075
0,179,1.70303,0.702435,6.55909
0,180,1.35254,-0.749599,5.90719
0,181,1.62335,1.00853,6.30221
0,182,1.59388,-1.80279,7.71056
0,183,-0.0507403,1.44315,5.40621
0,184,0.81239,1.61105,6.3973
0,185,0.0706535,1.21634,4.13928
0,186,-0.547781,0.263303,3.77064
0,187,0.394309,0.55313,4.12963
0,188,-0.883231,-0.912787,3.78521
0,189,1.08059,-1.8073,6.02247
0,190,0.571282,-0.180428,3.55558
0,191,1.21,-0.134269,4.30269
0,192,-0.38318,-1.29603,5.59957
0,193,0.447266,-1.06766,4.75559
0,194,-1.2926,-1.15843,5.92149
0,195,-0.647123,-1.8955,6.55221
0,196,-0.169286,0.67096,3.57817
0,197,0.85015,0.505924,4.51518
0,198,1.01167,1.84201,5.69658
0,199,-1.05909,1.92234,5.57672
0,200,1.78703,0.041807,5.36698
0,201,0.106196,0.590354,3.37328
0,202,1.09535,1.1296,4.5783
0,203,0.834466,-1.31133,5.59763
0,204,1.11327,-0.0421794,3.26772
0,205,0.318721,1.23183,5.15321
0,206,0.466334,1.05044,4.73222
0,207,-0.111138,1.17713,3.96846
0,208,0.932995,0.0290731,2.61103
0,209,0.147976,1.61489,5.8905
0,210,1.17054,-1.25882,5.79855
0,211,1.93622,-0.951429,5.42418
0,212,-0.577817,0.692247,4.57424
0,213,1.26341,1.14875,5.71869
0,214,-0.347095,-1.14519,4.81226
0,215,0.279158,0.0964422,2.15948
0,216,1.56414,1.06189,6.40765
0,217,-0.691135,-0.822456,4.4974
0,218,0.626938,1.59976,6.56235
0,219,1.10226,-1.06085,4.23616
0,220,0.411448,0.10251,2.90681
0,221,1.36186,-1.35599,6.94645
0,222,-0.234288,-1.6732,6.13597
0,223,-0.746754,1.5209,6.37671
0,224,0.485617,-0.999717,4.62521
1,0,-0.418893,-0.0688242,2.86598
1,1,-0.805328,0.407857,4.33508
1,2,0.693882,-0.298447,4.02025
1,3,-0.286586,-1.84768,6.17525
1,4,-1.20429,0.687578,5.32821
1,5,0.536521,1.59627,6.5494
1,6,-1.5632,0.866306,6.30461
1,7,-1.50879,-1.61619,7.67045
1,8,0.358161,1.24788,5.33769
1,9,-0.0901864,-0.49833,3.17573
1,10,-1.32592,-0.0114481,4.82919
1,11,1.53519,0.874226,6.26697
1,12,0.292842,0.108277,2.29078
1,13,0.147571,0.565388,3.45103
1,14,1.67831,-1.53284,7.72318
1,15,-0.585179,-0.551423,4.46309
1,16,1.1199,-0.400088,4.85345
1,17,-1.31473,-0.159303,5.05962
1,18,1.74601,0.186931,5.91853
1,19,-0.771507,1.83364,6.24813
1,20,-0.381454,1.4447,6.09519
1,21,-0.245366,-0.760567,3.80672
1,22,0.78459,0.0381651,3.01077
1,23,-1.0829,-0.0410749,3.05795
1,24,-1.21474,-1.641,6.9206
1,25,0.599747,-1.49198,6.38154
1,26,-0.191567,-0.0308044,1.3051
1,27,1.79937,-0.209252,5.91617
1,28,-1.59556,1.11428,6.56562
1,29,1.41576,-1.18581,6.52501
1,30,-1.79522,-0.67556,6.55171
1,31,0.933654,0.823495,3.97314
1,32,1.43279,1.40565,7.24217
1,33,-1.20053,-0.95543,4.73536
1,34,0.91843,-1.75717,6.02727
1,35,-0.812567,-0.542768,4.55179
1,36,0.605261,0.70414,4.59472
1,37,-0.360811,0.491965,3.93112
1,38,-1.36211,0.390625,5.85865
1,39,-0.550634,-1.87834,6.66216
1,40,0.291936,-1.09844,4.36858
1,41,-1.62525,-0.0236826,5.67356
1,42,-0.150889,1.27219,4.78377
1,43,-0.0462356,-0.895416,2.70138
1,44,-1.64537,1.82126,7.66894
1,45,0.0650999,-0.15765,1.11389
1,46,-0.620371,-0.182423,3.61201
1,47,-1.01392,0.363809,4.35878
1,48,1.0227,-0.729406,4.43567
1,49,0.116288,-0.102724,0.988736
1,50,1.34607,-0.374158,5.77431
1,51,0.630623,-0.751244,4.59476
1,52,0.476554,0.551202,4.29709
1,53,-0.347947,-0.45292,3.80576
1,54,1.14523,-1.43028,6.42036
1,55,1.85611,1.3566,7.27084
1,56,1.41051,-0.98413,5.95913
1,57,-0.253634,0.381993,3.29029
1,58,0.404799,0.691949,4.30843
1,59,-1.81345,0.872814,5.95153
1,60,0.194304,1.82262,5.80565
1,61,-0.533351,0.965497,4.6077
1,62,1.60608,0.763638,6.46108
1,63,1.40303,-1.67728,7.50608
1,64,1.70055,-0.418706,6.55118
1,65,-0.277147,1.34871,5.57004
1,66,0.614166,-1.77385,6.64215
1,67,-1.26183,-1.60111,7.08321
1,68,0.0666809,-0.580246,3.28473
1,69,1.07593,-1.04239,4.01093
1,70,1.46463,-0.190714,5.75181
1,71,-1.75993,1.74517,7.61561
1,72,-1.8059,1.39475,7.43393
1,73,1.1426,0.548375,5.15196
1,74,-0.677683,1.76166,6.57092
1,75,-0.670231,-1.85808,6.51611
1,76,-0.174773,1.51691,5.83892
1,77,0.182624,0.911673,3.30426
1,78,0.694158,-0.0316209,3.21541
1,79,-1.43346,-1.81415,7.52596
1,80,1.31104,1.73325,7.2234
1,81,-0.343086,0.264923,3.18341
1,82,1.55801,-0.667873,6.49168
1,83,1.51906,0.469386,6.37293
1,84,-0.584246,-1.45157,6.28546
1,85,-0.996729,1.58963,6.29929
1,86,-1.5189,0.803351,6.31535
1,87,-1.88519,-0.442033,6.59683
1,88,-0.753767,-0.589788,4.58693
1,89,-0.432792,-0.739904,4.38759
1,90,0.397483,-0.39335,3.78596
1,91,-0.013625,1.5697,5.65353
1,92,1.26805,0.128303,4.68114
1,93,0.855742,0.341664,4.12517
1,94,1.40413,-0.0492708,5.25597
1,95,0.112657,0.31508,2.44416
1,96,-1.42478,-0.114737,5.44601
1,97,-0.291153,0.38604,3.43672
1,98,-0.214632,-1.72451,6.04522
1,99,0.964958,0.93676,3.59923
1,100,0.561499,-0.914879,4.56764
1,101,-0.582483,0.328629,4.01224
1,102,-0.328695,-0.444983,3.7306
1,103,-1.28205,0.3277,5.41601
1,104,0.122732,0.667453,3.43148
1,105,1.01848,-1.795,5.89178
1,106,-0.662848,-0.31022,4.04394
1,107,-0.387576,-0.0959945,2.78443
1,108,1.67836,0.0536479,5.65639
1,109,1.02362,1.27305,5.31826
1,110,-0.19932,-0.220287,2.25795
1,111,-1.53171,-1.46065,7.51461
1,112,1.03143,-0.0169909,2.74883
1,113,-1.06976,0.52615,4.86097
1,114,0.220918,0.942801,3.52912
1,115,1.35203,-0.744947,5.91088
1,116,-1.66052,-1.8001,7.6786
1,117,-1.1165,-1.49184,6.4711
1,118,1.26743,1.74608,7.04248
1,119,1.88885,-0.790221,6.08451
1,120,0.991361,-1.22528,4.93427
1,121,-1.44395,-1.4068,7.26718
1,122,-0.964181,-1.23204,4.96561
1,123,-1.3409,-1.87612,7.19445
1,124,-0.792233,-1.18134,4.95735
1,125,0.288745,-1.13069,4.51474
1,126,0.193864,-0.971313,3.38864
1,127,-1.64593,1.51724,7.69675
1,128,-1.75635,0.145108,5.7447
1,129,-0.45576,0.358123,3.84072
1,130,-0.685916,-1.1809,5.2163
1,131,0.170892,1.77911,5.79515
1,132,0.76476,0.948138,4.20121
1,133,-0.362831,-1.59074,6.36534
1,134,0.403677,-0.323081,3.59742
1,135,-0.0290819,-0.586538,3.24633
1,136,-1.54306,-0.78092,6.37729
1,137,-1.66011,1.68284,7.77804
1,138,-0.86554,1.6988,6.25522
1,139,1.51113,-0.269775,6.05027
1,140,-0.433179,-1.57747,6.44181
1,141,-1.05966,0.282506,4.15267
1,142,-0.0995589,1.47074,5.5644
1,143,-1.21259,-0.362068,5.1828
1,144,1.84595,1.7314,7.48311
1,145,-1.42506,-0.844744,6.04778
1,146,0.153367,-0.788944,3.36569
1,147,-0.555833,-0.834985,4.55686
1,148,-0.506659,1.13876,5.11333
1,149,0.882954,1.53737,6.26262
1,150,-0.0903245,1.7224,5.64885
1,151,-0.790763,-0.407898,4.3362
1,152,-0.141729,1.81553,5.58623
1,153,-1.29837,0.637129,5.79599
1,154,-1.32976,-1.65025,7.3112
1,155,0.303108,1.46299,6.00565
1,156,-1.6691,-0.227956,6.11794
1,157,0.890418,-0.931357,3.73291
1,158,0.954753,1.81575,5.77964
1,159,-0.939014,-1.75908,5.99678
1,160,1.02676,-1.15696,4.49065
1,161,-0.0171593,-1.81533,5.23989
1,162,0.768421,-1.72774,6.42307
1,163,-1.00455,-0.1116,2.96684
1,164,-1.021,-0.768927,4.28364
1,165,-1.35574,-0.537358,5.99378
1,166,0.89136,1.40605,5.9408
1,167,-1.71462,-0.370181,6.47642
1,168,0.172422,0.807644,3.41404
1,169,-0.781303,-0.874601,4.20597
1,170,-1.17395,-0.257478,4.61515
1,171,0.197016,-1.39823,5.55028
1,172,-0.328459,-1.62086,6.33998
1,173,-0.186843,-1.76608,5.88431
1,174,1.88681,-1.75191,7.35284
1,175,0.885386,0.784274,4.17845
1,176,-0.795738,-0.461856,4.44948
1,177,1.68288,0.653002,6.61227
1,178,0.402666,-0.574989,4.18304
1,179,1.65303,0.652435,6.59949
1,180,1.30254,-0.707186,5.75563
1,181,1.57335,0.958535,6.26975
1,182,1.54388,-1.75279,7.72099
1,183,-0.0284497,1.39315,5.18972
1,184,0.76239,1.56105,6.42104
1,185,0.0719003,1.16634,3.74954
1,186,-0.497781,0.255064,3.64235
1,187,0.349496,0.50313,3.92535
1,188,-0.833231,-0.862787,4.06134
1,189,1.03059,-1.7573,6.05313
1,190,0.551881,-0.146238,3.42622
1,191,1.16,-0.125526,3.90105
1,192,-0.382096,-1.24603,5.38465
1,193,0.397266,-1.01766,4.47892
1,194,-1.2426,-1.10843,5.40529
1,195,-0.597123,-1.8455,6.63606
1,196,-0.135172,0.62096,3.469
1,197,0.80015,0.455924,4.43876
1,198,0.961667,1.79201,5.86572
1,199,-1.00909,1.87234,5.58157
1,200,1.73703,0.0287876,5.50483
1,201,0.107396,0.540354,3.30672
1,202,1.04535,1.0796,4.04163
1,203,0.809056,-1.26133,5.38083
1,204,1.06327,-0.0564911,2.98002
1,205,0.268721,1.18183,4.70797
1,206,0.416334,1.00044,4.49006
1,207,-0.0611377,1.12713,3.41595
1,208,0.882995,0.0125321,2.68108
1,209,0.135745,1.56489,5.82422
1,210,1.12054,-1.20882,5.24243
1,211,1.88622,-0.901429,5.64552
1,212,-0.527817,0.642247,4.48981
1,213,1.21341,1.09875,5.16816
1,214,-0.297095,-1.09519,4.37703
1,215,0.229158,0.090575,1.77664
1,216,1.51414,1.04629,6.32044
1,217,-0.641135,-0.772456,4.5831
1,218,0.576938,1.54976,6.48976
1,219,1.05226,-1.01085,3.80382
1,220,0.377026,0.0802943,2.69646
1,221,1.31186,-1.30599,6.62832
1,222,-0.184288,-1.6232,5.98918
1,223,-0.696754,1.4709,6.31138
1,224,0.435617,-0.969162,4.47726
2,0,-0.368893,-0.0733918,2.64022
2,1,-0.755328,0.357857,4.20472
2,2,0.643882,-0.277074,3.93137
2,3,-0.236586,-1.79768,6.03315
2,4,-1.15429,0.637578,5.1617
2,5,0.486521,1.54627,6.43926
2,6,-1.5132,0.816306,6.2914
2,7,-1.45879,-1.56619,7.55136
2,8,0.345015,1.19788,5.06411
2,9,-0.0426474,-0.495621,3.09444
2,10,-1.27592,-0.0513605,4.5411
2,11,1.48519,0.906418,6.15939
2,12,0.242842,0.0731113,1.82186
2,13,0.132455,0.515388,3.31691
2,14,1.62831,-1.48284,7.64035
2,15,-0.535179,-0.501423,4.31625
2,16,1.0699,-0.36,4.5261
2,17,-1.26473,-0.142475,4.70738
2,18,1.69601,0.136931,5.82251
2,19,-0.721507,1.78364,6.46675
2,20,-0.331454,1.39913,5.87512
2,21,-0.195366,-0.710567,3.65098
2,22,0.73459,0.0407919,3.14914
2,23,-1.0329,-0.0581628,2.83825
2,24,-1.16474,-1.63801,6.73259
2,25,0.597994,-1.44198,6.26347
2,26,-0.141567,-0.0409416,0.908689
2,27,1.80453,-0.159252,5.68898
2,28,-1.54556,1.06428,6.39975
2,29,1.36576,-1.13581,6.16482
2,30,-1.74522,-0.705717,6.53428
2,31,0.883654,0.773495,4.217
2,32,1.38279,1.35565,7.0021
2,33,-1.15053,-0.926366,4.39281
2,34,0.86843,-1.70717,6.23559
2,35,-0.762567,-0.492768,4.497
2,36,0.555261,0.668873,4.54232
2,37,-0.311799,0.441965,3.67238
2,38,-1.31211,0.340625,5.57594
2,39,-0.525334,-1.82834,6.66277
2,40,0.241936,-1.04844,3.88881
2,41,-1.57525,-0.0223635,5.66154
2,42,-0.148142,1.22219,4.44381
2,43,-0.0743585,-0.845416,2.90821
2,44,-1.59537,1.77126,7.73454
2,45,0.0150999,-0.120812,0.695394
2,46,-0.570371,-0.163537,3.50394
2,47,-0.963922,0.313809,4.05026
2,48,1.00872,-0.679406,4.54929
2,49,0.101289,-0.107297,0.921885
2,50,1.29607,-0.374055,5.58179
2,51,0.580623,-0.701244,4.57902
2,52,0.426554,0.501202,4.10815
2,53,-0.297947,-0.40292,3.51435
2,54,1.09523,-1.38028,6.08038
2,55,1.80611,1.3066,7.12765
2,56,1.36051,-0.93413,5.73363
2,57,-0.203634,0.331993,2.88771
2,58,0.383368,0.641949,4.22137
2,59,-1.76345,0.822814,6.22899
2,60,0.144304,1.77262,5.70503
2,61,-0.483351,0.929931,4.51734
2,62,1.56665,0.713638,6.47458
2,63,1.35303,-1.62728,7.36936
2,64,1.65055,-0.380141,6.46013
2,65,-0.268222,1.29871,5.32599
2,66,0.564166,-1.72385,6.66162
2,67,-1.21183,-1.57628,6.89789
2,68,0.0429808,-0.530246,3.17683
2,69,1.02593,-0.99239,3.67528
2,70,1.41463,-0.169433,5.53886
2,71,-1.70993,1.69517,7.74447
2,72,-1.7559,1.34475,7.32044
2,73,1.0926,0.498375,4.92113
2,74,-0.627683,1.71166,6.63673
2,75,-0.620231,-1.80808,6.62504
2,76,-0.162857,1.46691,5.69056
2,77,0.141132,0.861673,3.14751
2,78,0.644158,-0.0580229,3.29458
2,79,-1.38346,-1.76415,7.4317
2,80,1.30167,1.68325,7.22005
2,81,-0.294213,0.237584,2.85328
2,82,1.50801,-0.617873,6.41549
2,83,1.46906,0.419386,6.20906
2,84,-0.534246,-1.40157,6.13273
2,85,-0.946729,1.53963,6.24161
2,86,-1.4689,0.753351,6.26372
2,87,-1.83519,-0.392033,6.5058
2,88,-0.703767,-0.561466,4.56394
2,89,-0.382792,-0.734322,4.27126
2,90,0.347483,-0.368227,3.56532
2,91,-0.00104819,1.5197,5.58231
2,92,1.21805,0.0783026,4.17235
2,93,0.805742,0.291664,3.95782
2,94,1.35413,-0.0563613,5.02767
2,95,0.110468,0.26508,2.11351
2,96,-1.37478,-0.115005,5.24106
2,97,-0.266881,0.362947,3.26803
2,98,-0.196986,-1.67451,6.02405
2,99,0.914958,0.88676,3.77047
2,100,0.511499,-0.864879,4.52254
2,101,-0.532483,0.278629,3.78746
2,102,-0.278695,-0.394983,3.424
2,103,-1.23205,0.279155,5.02457
2,104,0.0727321,0.617453,3.31972
2,105,0.968477,-1.745,6.02919
2,106,-0.612848,-0.26022,3.85292
2,107,-0.364199,-0.105445,2.69481
2,108,1.62836,0.00364794,5.66582
2,109,0.973616,1.22305,4.90382
2,110,-0.172475,-0.19467,1.94218
2,111,-1.48171,-1.42117,7.36632
2,112,0.981435,-0.0422312,2.65034
2,113,-1.01976,0.47615,4.65935
2,114,0.170918,0.892801,3.25494
2,115,1.30203,-0.694947,5.76701
2,116,-1.61052,-1.7501,7.74965
2,117,-1.0665,-1.44184,6.20862
2,118,1.21743,1.69608,6.89399
2,119,1.83885,-0.740221,6.34379
2,120,0.941361,-1.17528,4.55534
2,121,-1.39395,-1.3568,7.03372
2,122,-0.914181,-1.18204,4.63896
2,123,-1.2909,-1.82612,7.03241
2,124,-0.742233,-1.13134,4.8315
2,125,0.255211,-1.08069,4.10176
2,126,0.185928,-0.935261,3.31609
2,127,-1.59593,1.46724,7.59318
2,128,-1.70635,0.136962,5.80862
2,129,-0.414867,0.309362,3.58768
2,130,-0.635916,-1.1309,5.05918
2,131,0.120892,1.72911,5.72024
2,132,0.71476,0.898138,4.37697
2,133,-0.312831,-1.54074,6.19676
2,134,0.353677,-0.273081,3.25601
2,135,-0.0241863,-0.536538,3.17374
2,136,-1.49306,-0.73092,6.33676
2,137,-1.61011,1.63284,7.77127
2,138,-0.81554,1.6488,6.39168
2,139,1.46113,-0.230144,5.83823
2,140,-0.383179,-1.52747,6.28979
2,141,-1.00966,0.232506,3.70411
2,142,-0.0521136,1.42074,5.32622
2,143,-1.16259,-0.312068,4.77546
2,144,1.79595,1.6814,7.65961
2,145,-1.37506,-0.794744,5.93509
2,146,0.141626,-0.751474,3.39205
2,147,-0.55687,-0.784985,4.56526
2,148,-0.456659,1.08876,4.8495
2,149,0.832954,1.48737,6.22356
2,150,-0.0729558,1.6724,5.69553
2,151,-0.740763,-0.357898,4.20502
2,152,-0.0917289,1.76739,5.54066
2,153,-1.24837,0.587129,5.60733
2,154,-1.27976,-1.60025,7.14135
2,155,0.253108,1.45208,5.86718
2,156,-1.6191,-0.18135,5.97969
2,157,0.840418,-0.881357,3.99282
2,158,0.904753,1.76575,6.02344
2,159,-0.889014,-1.70908,6.19605
2,160,0.976764,-1.10696,4.06148
2,161,-0.0171872,-1.76533,5.41216
2,162,0.72948,-1.67774,6.52451
2,163,-0.954553,-0.112519,2.89722
2,164,-0.970995,-0.718927,4.37555
2,165,-1.30574,-0.487358,5.78444
2,166,0.84136,1.35605,5.79579
2,167,-1.66462,-0.320181,6.35578
2,168,0.166291,0.757644,3.47961
2,169,-0.731303,-0.830718,4.41365
2,170,-1.12395,-0.213326,4.10575
2,171,0.147016,-1.34823,5.19669
2,172,-0.28345,-1.57086,6.18604
2,173,-0.140133,-1.71608,5.80373
2,174,1.83681,-1.70191,7.56564
2,175,0.835386,0.734274,4.40013
2,176,-0.745738,-0.411856,4.34345
2,177,1.63288,0.603002,6.60271
2,178,0.352666,-0.524989,3.97763
2,179,1.61066,0.602435,6.57927
2,180,1.25254,-0.657186,5.59098
2,181,1.52335,0.908535,6.22755
2,182,1.49388,-1.76612,7.66034
2,183,-0.0165408,1.34315,4.93108
2,184,0.71239,1.51105,6.38649
2,185,0.0520764,1.12833,3.4015
2,186,-0.447781,0.205064,3.34785
2,187,0.3463,0.45313,3.8017
2,188,-0.783231,-0.812787,4.32486
2,189,0.980592,-1.7073,6.1403
2,190,0.501881,-0.136734,3.29595
2,191,1.11,-0.125427,3.54945
2,192,-0.332096,-1.19603,5.01542
2,193,0.347266,-0.967664,4.1998
2,194,-1.1926,-1.05843,4.85357
2,195,-0.547123,-1.7955,6.66732
2,196,-0.086834,0.57096,3.31028
2,197,0.75015,0.405924,4.33038
2,198,0.911667,1.74201,6.08157
2,199,-0.95909,1.82234,5.75142
2,200,1.68703,-0.0104606,5.6052
2,201,0.0613674,0.490354,3.10347
2,202,0.995346,1.0296,3.69056
2,203,0.759056,-1.21133,5.21869
2,204,1.02532,-0.0659814,2.83392
2,205,0.218721,1.13183,4.18088
2,206,0.395292,0.950439,4.34414
2,207,-0.0235626,1.07713,2.99258
2,208,0.832995,0.00599702,2.82662
2,209,0.126151,1.5575,5.79389
2,210,1.07054,-1.15882,4.65767
2,211,1.83622,-0.851429,5.9541
2,212,-0.477817,0.603574,4.37186
2,213,1.16341,1.04875,4.60559
2,214,-0.255477,-1.04519,3.95285
2,215,0.179158,0.0423702,1.22322
2,216,1.47717,0.996289,6.16802
2,217,-0.591135,-0.796479,4.57726
2,218,0.526938,1.51302,6.40201
2,219,1.02005,-0.960851,3.64673
2,220,0.327026,0.0504758,2.35832
2,221,1.26186,-1.25599,6.22455
2,222,-0.134288,-1.5732,5.82994
2,223,-0.646754,1.4209,6.20411
2,224,0.385617,-0.919162,4.28548
3,0,-0.318893,-0.0751244,2.35815
3,1,-0.705328,0.307857,4.05189
3,2,0.593882,-0.252259,3.80716
3,3,-0.186586,-1.74768,5.91461
3,4,-1.10429,0.587578,4.99034
3,5,0.436521,1.49627,6.29209
3,6,-1.4632,0.766306,6.23763
3,7,-1.40879,-1.51619,7.3938
3,8,0.295015,1.14788,4.63142
3,9,-0.0417778,-0.445621,2.93314
3,10,-1.22592,-0.0657757,4.20147
3,11,1.43519,0.856418,6.06685
3,12,0.192842,0.0275755,1.31094
3,13,0.12174,0.465388,3.15335
3,14,1.57831,-1.43284,7.51577
3,15,-0.485179,-0.451423,4.13025
3,16,1.0199,-0.321105,4.2018
