Geracao,ID_particula,Dimensao 1,Dimensao 2,Fitness
0,98,-1.11147,1.91486,5.84156
0,99,1.1189,1.12625,4.6907
1,0,-0.0375199,1.71791,5.56183
1,1,-0.992733,-1.78626,5.89328
1,2,-1.19633,0.686725,5.29067
1,3,1.87282,1.59216,7.65854
1,4,-1.74739,-1.25136,6.97272
1,5,-1.06078,1.82284,5.89256
1,6,-0.86669,-0.74226,4.33498
1,7,-1.85735,1.35905,7.27876
1,8,-1.88981,-1.84768,6.99584
1,9,-1.33925,0.205379,5.32551
1,10,0.667319,1.39483,6.12085
1,11,-1.2803,-1.0349,5.3903
1,12,-1.57205,-0.855362,6.3231
1,13,-0.766824,0.0830626,3.15899
1,14,0.602759,0.309314,3.98647
1,15,1.45483,1.70266,7.61316
1,16,1.03922,-1.27271,5.35268
1,17,1.70088,0.702252,6.55981
1,18,-1.64765,0.762001,6.47729
1,19,1.74472,1.57971,7.74643
1,20,0.592775,-0.236243,3.75631
1,21,-0.513211,-0.77031,4.52471
1,22,1.62699,1.38778,7.45584
1,23,0.84667,1.50982,6.25349
1,24,1.65677,0.648907,6.6039
1,25,-0.473757,0.429893,4.05978
1,26,0.257436,-1.62007,6.18053
1,27,0.742377,-1.30452,5.71794
1,28,-1.96507,0.81438,5.93074
1,29,-0.673806,0.706516,4.60352
1,30,1.70762,-1.78595,7.63609
1,31,1.46101,-1.52885,7.51155
1,32,-0.351602,0.623171,4.12389
1,33,0.142306,1.44516,5.577
1,34,0.860767,1.75457,6.15005
1,35,-1.17332,0.210324,4.39469
1,36,1.63078,-1.57694,7.75021
1,37,0.668861,0.263643,3.90116
1,38,-1.36371,-0.299904,5.68447
1,39,-0.948082,0.0125064,2.58461
1,40,-0.124185,-1.162,3.90984
1,41,0.307348,-1.16461,4.76821
1,42,-0.0393084,0.800116,2.96457
1,43,1.17393,0.866718,4.6887
1,44,0.845578,-1.29247,5.47996
1,45,0.840778,0.812488,4.18025
1,46,-0.909673,0.445144,4.43489
1,47,0.568383,-1.71263,6.65791
1,48,0.229802,-1.56544,6.05448
1,49,0.262257,-0.560009,3.78851
1,50,1.1182,-1.19995,5.17166
1,51,0.976996,-0.805618,4.05116
1,52,0.38922,0.0557937,2.71036
1,53,-0.0172171,-1.67451,5.6274
1,54,0.861161,1.12475,4.38385
1,55,-1.62662,0.562932,6.59526
1,56,-1.67886,0.394608,6.50381
1,57,-1.47877,1.63455,7.63732
1,58,-1.58917,1.45453,7.56567
1,59,-1.56793,0.198412,5.98024
1,60,1.37017,-1.41426,7.11741
1,61,-1.34775,-0.675273,5.96031
1,62,1.58206,1.45156,7.55407
1,63,-1.14806,0.0517665,3.55299
1,64,1.78054,-1.47322,7.62212
1,65,-1.53539,1.09838,6.48155
1,66,0.0851994,0.776936,3.13875
1,67,0.579378,1.51754,6.43102
1,68,1.36823,-1.73713,7.40437
1,69,-1.46882,-0.84395,6.1701
1,70,-0.330296,-1.78682,6.36985
1,71,-1.74734,0.204813,5.98284
1,72,-1.53417,-0.473642,6.40629
1,73,-1.08361,-0.987326,3.92599
1,74,1.5973,0.00466012,5.66766
1,75,0.558214,1.37599,6.0673
1,76,0.894464,-1.03183,3.80983
1,77,0.255091,-0.616742,3.84085
1,78,-1.69383,0.64785,6.61902
1,79,-1.08801,1.79382,6.0998
1,80,1.70573,-0.852783,6.26825
1,81,-0.262667,-1.85473,6.0681
1,82,-0.337389,-0.390728,3.60312
1,83,-1.65905,-1.61394,7.77811
1,84,-0.443105,-0.574584,4.26807
1,85,-0.397322,0.541418,4.11666
1,86,-0.766589,0.599272,4.58747
1,87,0.397833,0.322244,3.57707
1,88,-0.856939,0.13049,3.10556
1,89,-0.682612,1.01201,4.54875
1,90,-0.0191607,0.077375,0.386466
1,91,-1.1679,-0.291111,4.72239
1,92,-1.58952,0.582613,6.55215
1,93,-0.50609,0.640332,4.45703
1,94,-0.123354,0.714066,3.3884
1,95,-1.50228,-1.77376,7.66809
1,96,1.6898,1.04924,6.28359
1,97,-1.364,-0.195232,5.4069
1,98,-1.06147,1.86486,5.74201
1,99,1.0689,1.07625,4.12598
2,0,-0.0335212,1.66791,5.64727
2,1,-0.942733,-1.73626,6.06422
2,2,-1.14633,0.636725,5.12676
2,3,1.82282,1.54216,7.67987
2,4,-1.69739,-1.20136,6.82585
2,5,-1.01078,1.77284,5.96323
2,6,-0.833497,-0.69226,4.48387
2,7,-1.80735,1.30905,7.1362
2,8,-1.83981,-1.79768,7.303
2,9,-1.31105,0.155379,5.02719
2,10,0.617319,1.34483,5.97309
2,11,-1.2303,-0.984901,4.96424
2,12,-1.52205,-0.805362,6.31841
2,13,-0.732139,0.0815663,3.23509
2,14,0.552759,0.259314,3.76745
2,15,1.40483,1.65266,7.5052
2,16,0.989216,-1.25312,5.12968
2,17,1.65088,0.676257,6.5806
2,18,-1.59765,0.712001,6.5108
2,19,1.69472,1.52971,7.72078
2,20,0.542775,-0.221501,3.63449
2,21,-0.463211,-0.72031,4.43938
2,22,1.57699,1.33778,7.29545
2,23,0.79667,1.45982,6.19786
2,24,1.60677,0.598907,6.5749
2,25,-0.423757,0.389668,3.84525
2,26,0.207436,-1.57007,6.0055
2,27,0.692377,-1.25452,5.56101
2,28,-1.94027,0.76438,6.16066
2,29,-0.623806,0.71456,4.60188
2,30,1.71673,-1.73595,7.69518
2,31,1.41101,-1.47885,7.34029
2,32,-0.304257,0.573171,3.9315
2,33,0.092746,1.39516,5.28427
2,34,0.810767,1.70457,6.35738
2,35,-1.12332,0.17782,3.91018
2,36,1.58078,-1.52694,7.66672
2,37,0.618861,0.213643,3.71099
2,38,-1.31371,-0.249904,5.34129
2,39,-0.898082,0.0138446,2.64675
2,40,-0.094849,-1.14048,3.62892
2,41,0.258234,-1.11461,4.28706
2,42,-0.0441823,0.750116,3.11653
2,43,1.12393,0.816718,4.53628
2,44,0.795578,-1.24247,5.30538
2,45,0.790778,0.779799,4.37945
2,46,-0.859673,0.395144,4.29757
2,47,0.518383,-1.66263,6.61564
2,48,0.179802,-1.51544,5.84804
2,49,0.212257,-0.510009,3.53847
2,50,1.0682,-1.14995,4.58496
2,51,0.926996,-0.755618,4.23679
2,52,0.33922,0.0660137,2.46086
2,53,-0.018145,-1.62451,5.671
2,54,0.811161,1.07475,4.30228
2,55,-1.57662,0.512932,6.50847
2,56,-1.62886,0.344608,6.37873
2,57,-1.42877,1.58455,7.51356
2,58,-1.53917,1.40453,7.41531
2,59,-1.51793,0.195287,5.89049
2,60,1.32017,-1.36426,6.84602
2,61,-1.29775,-0.625273,5.79841
2,62,1.53206,1.40787,7.4134
2,63,-1.09806,0.0529353,3.1855
2,64,1.73054,-1.42322,7.54561
2,65,-1.48539,1.04838,6.27334
2,66,0.0684516,0.726936,3.21482
2,67,0.546854,1.46754,6.31189
2,68,1.31823,-1.68713,7.27309
2,69,-1.43933,-0.79395,6.14624
2,70,-0.280296,-1.73682,6.25071
2,71,-1.69734,0.158245,5.88631
2,72,-1.48417,-0.423642,6.25003
2,73,-1.07559,-0.937326,3.89718
2,74,1.5473,0.0264504,5.63435
2,75,0.508214,1.32599,5.87482
2,76,0.866425,-1.0149,3.86041
2,77,0.205091,-0.566742,3.62437
2,78,-1.64383,0.59785,6.61343
2,79,-1.03801,1.74382,6.11377
2,80,1.65573,-0.802783,6.41058
2,81,-0.212667,-1.80473,5.92134
2,82,-0.314284,-0.340728,3.36003
2,83,-1.60905,-1.61375,7.76295
2,84,-0.393105,-0.524584,4.07652
2,85,-0.347322,0.520736,3.95548
2,86,-0.716589,0.549272,4.55605
2,87,0.351552,0.272244,3.24471
2,88,-0.806939,0.112081,3.15084
2,89,-0.632612,0.962014,4.56221
2,90,-0.0191607,0.077375,0.386466
2,91,-1.14729,-0.241111,4.38483
2,92,-1.53952,0.532613,6.45619
2,93,-0.45609,0.590332,4.31531
2,94,-0.106509,0.664066,3.38822
2,95,-1.4537,-1.72376,7.60858
2,96,1.6398,0.999242,6.27643
2,97,-1.314,-0.145232,5.01227
2,98,-1.01147,1.81486,5.80276
2,99,1.0189,1.02625,3.72704
3,0,-0.0335307,1.61791,5.68193
3,1,-0.892733,-1.75802,6.0694
3,2,-1.09633,0.608155,4.94524
3,3,1.77282,1.49216,7.65489
3,4,-1.64739,-1.15136,6.67652
3,5,-0.960778,1.72284,6.09528
3,6,-0.783497,-0.64226,4.57634
3,7,-1.75735,1.30538,7.1804
3,8,-1.78981,-1.74768,7.55409
3,9,-1.26105,0.117628,4.60033
3,10,0.567319,1.33021,5.91954
3,11,-1.1803,-0.934901,4.59841
3,12,-1.47205,-0.755362,6.26925
3,13,-0.682139,0.08161,3.31279
3,14,0.502759,0.247607,3.63106
3,15,1.35483,1.60266,7.3604
3,16,0.939216,-1.20312,4.76239
3,17,1.60088,0.700371,6.52396
3,18,-1.54765,0.700281,6.45757
3,19,1.64472,1.47971,7.64356
3,20,0.515097,-0.171501,3.42609
3,21,-0.413211,-0.67031,4.31297
3,22,1.52699,1.28778,7.0971
3,23,0.74667,1.40982,6.10878
3,24,1.55677,0.598015,6.50405
3,25,-0.373757,0.346012,3.578
3,26,0.157436,-1.52007,5.80408
3,27,0.642377,-1.20452,5.38757
3,28,-1.89027,0.779996,6.12564
3,29,-0.613787,0.66456,4.58923
3,30,1.66673,-1.73214,7.74565
3,31,1.36101,-1.42885,7.12645
3,32,-0.254257,0.533016,3.71584
3,33,0.0429308,1.34516,4.96258
3,34,0.760767,1.7331,6.43411
3,35,-1.07332,0.127846,3.33877
3,36,1.53078,-1.47694,7.54078
3,37,0.577033,0.184037,3.57439
3,38,-1.26371,-0.23343,5.03291
3,39,-0.848082,0.022951,2.78974
3,40,-0.0860352,-1.09048,3.24498
3,41,0.208234,-1.06461,3.76044
3,42,-0.039539,0.762981,3.07546
3,43,1.07393,0.766718,4.47516
3,44,0.745578,-1.19247,5.14852
3,45,0.825725,0.729799,4.42424
3,46,-0.809673,0.345144,4.1527
3,47,0.468383,-1.61263,6.5272
3,48,0.129802,-1.46544,5.61049
3,49,0.192585,-0.474024,3.38591
3,50,1.0182,-1.09995,4.07568
3,51,0.876996,-0.705618,4.41505
3,52,0.28922,0.0715501,2.1548
3,53,-0.0180343,-1.57451,5.65903
3,54,0.761161,1.02475,4.32442
3,55,-1.52662,0.462932,6.38213
3,56,-1.57886,0.307612,6.24797
3,57,-1.37877,1.53455,7.35176
3,58,-1.48917,1.35453,7.22582
3,59,-1.46793,0.194139,5.76933
3,60,1.27017,-1.31426,6.50244
3,61,-1.24775,-0.575273,5.60495
3,62,1.48206,1.35787,7.22223
3,63,-1.04806,0.0540582,2.89416
3,64,1.68054,-1.37322,7.43338
3,65,-1.43539,0.998378,6.05822
3,66,0.0719939,0.676936,3.29769
3,67,0.496854,1.42673,6.17817
3,68,1.26823,-1.63713,7.11391
3,69,-1.38933,-0.74395,6.04564
3,70,-0.261952,-1.68682,6.21404
3,71,-1.64734,0.133066,5.85156
3,72,-1.43417,-0.373642,6.05442
3,73,-1.02559,-0.887326,3.81365
3,74,1.4973,0.0040738,5.53506
3,75,0.458214,1.27599,5.63892
3,76,0.816425,-0.964904,3.99715
3,77,0.155091,-0.566143,3.47344
3,78,-1.59383,0.609691,6.55798
3,79,-1.04468,1.69382,6.26422
3,80,1.60573,-0.752783,6.47423
3,81,-0.196068,-1.75473,5.93911
3,82,-0.265321,-0.332449,3.14182
3,83,-1.55905,-1.56375,7.68679
3,84,-0.343105,-0.482386,3.86282
3,85,-0.297322,0.470736,3.70434
3,86,-0.747574,0.499272,4.50402
3,87,0.301552,0.222244,2.82006
3,88,-0.756939,0.11136,3.27104
3,89,-0.587149,0.912014,4.56385
3,90,-0.0191607,0.077375,0.386466
3,91,-1.09729,-0.191111,3.82858
3,92,-1.48952,0.482613,6.32148
3,93,-0.40609,0.559655,4.16698
3,94,-0.0652772,0.614066,3.30586
3,95,-1.4037,-1.67376,7.50722
3,96,1.5898,0.949242,6.27222
3,97,-1.264,-0.0952317,4.55401
3,98,-0.961469,1.76486,5.96394
3,99,0.968901,0.976248,3.57601
4,0,-0.0325708,1.56791,5.66151
4,1,-0.842733,-1.70802,6.28503
4,2,-1.04633,0.558155,4.79427
4,3,1.72282,1.44216,7.58684
4,4,-1.59739,-1.10136,6.52492
4,5,-0.910778,1.67284,6.23123
4,6,-0.787238,-0.691569,4.53451
4,7,-1.70735,1.25538,7.03618
4,8,-1.73981,-1.69768,7.71237
4,9,-1.21105,0.0998751,4.18422
4,10,0.517319,1.28021,5.7125
4,11,-1.1303,-0.884901,4.34576
4,12,-1.42205,-0.705362,6.17968
4,13,-0.654394,0.0802868,3.33099
4,14,0.452759,0.199488,3.34521
4,15,1.30483,1.55266,7.17901
4,16,0.889216,-1.15312,4.48709
4,17,1.55088,0.650371,6.48747
4,18,-1.49765,0.650281,6.38952
4,19,1.59472,1.42971,7.52411
4,20,0.465097,-0.121501,3.15181
4,21,-0.363211,-0.62031,4.15004
4,22,1.47699,1.26835,6.95617
4,23,0.69667,1.35982,5.9877
4,24,1.50677,0.548015,6.39935
4,25,-0.323757,0.317318,3.30893
4,26,0.107436,-1.47007,5.57744
4,27,0.592377,-1.15452,5.19845
4,28,-1.84027,0.744049,6.32955
4,29,-0.563787,0.61456,4.51007
4,30,1.61673,-1.68214,7.77822
4,31,1.31101,-1.37885,6.859
4,32,-0.251384,0.486654,3.6041
4,33,0.0230084,1.29516,4.64019
4,34,0.810767,1.69134,6.37188
4,35,-1.02332,0.111576,3.02479
4,36,1.51468,-1.42694,7.42886
4,37,0.527033,0.162071,3.42438
4,38,-1.21371,-0.211991,4.65618
4,39,-0.798082,0.044714,2.97999
4,40,-0.0781838,-1.04048,2.94075
4,41,0.192536,-1.01461,3.47286
4,42,-0.0331775,0.739037,3.12917
4,43,1.05292,0.721241,4.55473
4,44,0.695578,-1.14247,5.0091
4,45,0.775725,0.70707,4.52862
4,46,-0.759673,0.295144,3.99932
4,47,0.418383,-1.56263,6.4005
4,48,0.127012,-1.41544,5.43841
4,49,0.142585,-0.424024,3.06779
4,50,0.968196,-1.04995,3.74965
4,51,0.826996,-0.676204,4.51362
4,52,0.23922,0.0720776,1.79097
4,53,-0.0176545,-1.52451,5.59449
4,54,0.711161,0.974749,4.40381
4,55,-1.47662,0.412932,6.21921
4,56,-1.52886,0.257612,6.05897
4,57,-1.32877,1.48455,7.14977
4,58,-1.48557,1.30453,7.08269
4,59,-1.41793,0.144139,5.48793
4,60,1.26887,-1.30755,6.47157
4,61,-1.19775,-0.525273,5.37842
4,62,1.43206,1.30787,6.9848
4,63,-0.998055,0.0569889,2.7217
4,64,1.63054,-1.32322,7.28747
4,65,-1.40075,0.948378,5.90319
4,66,0.0453862,0.647715,3.27561
4,67,0.446854,1.37673,5.98426
4,68,1.21823,-1.58713,6.92664
4,69,-1.37006,-0.69395,6.02519
4,70,-0.211952,-1.63682,6.06952
4,71,-1.59734,0.11559,5.80663
4,72,-1.38417,-0.323642,5.80983
4,73,-0.975589,-0.868559,3.79121
4,74,1.4473,0.0161976,5.39545
4,75,0.434314,1.22599,5.39665
4,76,0.766425,-0.914904,4.20564
4,77,0.13477,-0.516143,3.32474
4,78,-1.54383,0.559691,6.47497
4,79,-0.994678,1.64382,6.26723
4,80,1.55573,-0.752454,6.42468
4,81,-0.164506,-1.70473,5.89789
4,82,-0.240795,-0.282449,2.81078
4,83,-1.50905,-1.51375,7.56681
4,84,-0.293105,-0.432386,3.5878
4,85,-0.247322,0.457806,3.51475
4,86,-0.697574,0.449272,4.40355
4,87,0.251552,0.172244,2.30392
4,88,-0.706939,0.0978204,3.32199
4,89,-0.612331,0.862014,4.55149
4,90,-0.0191607,0.077375,0.386466
4,91,-1.04729,-0.141111,3.28217
4,92,-1.43952,0.432613,6.14981
4,93,-0.35609,0.509655,3.95606
4,94,-0.0613236,0.564066,3.25709
4,95,-1.3537,-1.62376,7.36952
4,96,1.5398,0.899242,6.25423
4,97,-1.214,-0.0452317,4.0677
4,98,-0.911469,1.71486,6.15105
4,99,0.918901,0.926248,3.6682
5,0,-0.029693,1.55232,5.64277
5,1,-0.792733,-1.65802,6.42682
5,2,-1.03323,0.508155,4.73384
5,3,1.67282,1.40787,7.51648
5,4,-1.54739,-1.05136,6.37131
5,5,-0.948863,1.62284,6.26418
5,6,-0.737238,-0.641569,4.5988
5,7,-1.65735,1.20538,6.87796
5,8,-1.68981,-1.74768,7.71146
5,9,-1.16105,0.0971262,3.79275
5,10,0.467319,1.23021,5.46245
5,11,-1.0803,-0.842061,4.20416
5,12,-1.37205,-0.655362,6.05386
5,13,-0.604394,0.0798235,3.32729
5,14,0.402759,0.149488,3.00527
5,15,1.26357,1.50266,6.98582
5,16,0.839216,-1.10312,4.33483
5,17,1.50088,0.601912,6.40059
5,18,-1.44765,0.600281,6.27811
5,19,1.54472,1.37971,7.36659
5,20,0.415097,-0.0803218,2.87192
5,21,-0.313211,-0.57031,3.95203
5,22,1.42699,1.26068,6.82205
5,23,0.64667,1.30982,5.83591
5,24,1.45677,0.498015,6.25663
5,25,-0.273757,0.267318,2.89247
5,26,0.0910813,-1.42007,5.38175
5,27,0.542377,-1.10452,4.99543
5,28,-1.79027,0.694049,6.52015
5,29,-0.513787,0.56456,4.38107
5,30,1.56673,-1.63214,7.74261
5,31,1.26101,-1.32885,6.52134
5,32,-0.201384,0.456708,3.36335
5,33,0.00495593,1.24516,4.27389
5,34,0.760767,1.64134,6.47847
5,35,-0.973316,0.0955455,2.82837
5,36,1.46468,-1.37694,7.23811
5,37,0.477033,0.146855,3.25685
5,38,-1.16371,-0.161991,4.09701
5,39,-0.781796,0.045118,3.03024
5,40,-0.0692462,-0.990479,2.74612
5,41,0.142536,-0.964611,3.06849
5,42,-0.0479041,0.689037,3.2422
5,43,1.00292,0.671241,4.55615
5,44,0.645578,-1.09247,4.88425
5,45,0.725725,0.65707,4.60059
5,46,-0.709673,0.284744,3.97659
5,47,0.368383,-1.51263,6.23762
5,48,0.0789745,-1.36544,5.1216
5,49,0.107734,-0.374024,2.75032
5,50,0.947793,-0.999955,3.61226
5,51,0.840219,-0.626204,4.55211
5,52,0.18922,0.0734121,1.39889
5,53,-0.0177181,-1.47451,5.47964
5,54,0.661161,0.924749,4.49087
5,55,-1.42662,0.362932,6.01572
5,56,-1.4822,0.207612,5.83951
5,57,-1.27877,1.43455,6.89981
5,58,-1.43557,1.25453,6.82222
5,59,-1.36793,0.134847,5.25807
5,60,1.21887,-1.25755,6.02978
5,61,-1.14775,-0.475273,5.11728
5,62,1.38206,1.25787,6.68857
5,63,-0.948055,0.066279,2.6968
5,64,1.58054,-1.27322,7.10795
5,65,-1.35075,0.898378,5.70687
5,66,0.0327712,0.597715,3.25763
5,67,0.417168,1.34338,5.83482
5,68,1.16823,-1.53713,6.71098
5,69,-1.32006,-0.64395,5.87619
5,70,-0.161952,-1.58682,5.90902
5,71,-1.54734,0.106861,5.74038
5,72,-1.33417,-0.273642,5.50059
5,73,-0.925589,-0.818559,3.99944
5,74,1.3973,0.0262685,5.20677
5,75,0.384314,1.17599,5.06735
5,76,0.716425,-0.864904,4.40219
5,77,0.0968218,-0.505064,3.20676
5,78,-1.49383,0.509691,6.35112
5,79,-0.948286,1.59382,6.2724
5,80,1.50573,-0.702454,6.38276
5,81,-0.125254,-1.65473,5.82802
5,82,-0.190795,-0.234468,2.29609
5,83,-1.49938,-1.46375,7.47485
5,84,-0.243105,-0.382386,3.25355
5,85,-0.197322,0.407806,3.18529
5,86,-0.647574,0.448313,4.36519
5,87,0.231705,0.128607,1.95795
5,88,-0.656939,0.0955581,3.36416
5,89,-0.562331,0.812014,4.56393
5,90,-0.0191607,0.077375,0.386466
5,91,-0.997294,-0.140891,3.11096
5,92,-1.38952,0.382613,5.9358
5,93,-0.30609,0.459655,3.70222
5,94,-0.0531885,0.514066,3.15328
5,95,-1.3037,-1.57376,7.19635
5,96,1.4898,0.849242,6.21225
5,97,-1.164,-0.0275324,3.6382
5,98,-0.861469,1.66486,6.30602
5,99,0.868901,0.876248,3.91518
6,0,-0.0322988,1.50232,5.55739
6,1,-0.742733,-1.60802,6.48766
6,2,-0.983233,0.495206,4.60434
6,3,1.62282,1.35787,7.37996
6,4,-1.49739,-1.00136,6.21603
6,5,-0.898863,1.57284,6.28355
6,6,-0.687238,-0.591569,4.58292
6,7,-1.60735,1.15538,6.70637
6,8,-1.63981,-1.79768,7.69898
6,9,-1.11105,0.0928103,3.40904
6,10,0.417319,1.20808,5.28753
6,11,-1.03893,-0.82589,4.09755
6,12,-1.32205,-0.605362,5.89399
6,13,-0.554394,0.0814484,3.27653
6,14,0.352759,0.141008,2.74892
6,15,1.21357,1.45266,6.72094
6,16,0.789216,-1.05312,4.30283
6,17,1.52374,0.556436,6.43658
6,18,-1.39765,0.550281,6.12916
6,19,1.49472,1.32971,7.16954
6,20,0.365097,-0.0351212,2.55927
6,21,-0.263211,-0.52031,3.71709
6,22,1.37699,1.21068,6.49641
6,23,0.59667,1.25982,5.6536
6,24,1.40677,0.448015,6.07643
6,25,-0.262557,0.241736,2.71604
6,26,0.0410813,-1.37007,5.09114
6,27,0.492377,-1.05452,4.78149
6,28,-1.74027,0.744049,6.463
6,29,-0.463787,0.51456,4.21126
6,30,1.60431,-1.58214,7.74023
6,31,1.21101,-1.27885,6.09631
6,32,-0.187863,0.453565,3.31041
6,33,-0.00129865,1.19516,3.87638
6,34,0.710767,1.59134,6.50566
6,35,-0.923316,0.0931582,2.81534
6,36,1.41468,-1.32694,7.00054
6,37,0.427033,0.122888,3.02266
6,38,-1.11371,-0.111991,3.51028
6,39,-0.731796,0.0493597,3.16829
6,40,-0.0515034,-0.940479,2.65387
6,41,0.092536,-0.914611,2.82246
6,42,-0.0471864,0.725014,3.17938
6,43,0.952917,0.621241,4.56673
6,44,0.595578,-1.04247,4.76918
6,45,0.68713,0.60707,4.59257
6,46,-0.70722,0.234744,3.80009
6,47,0.318383,-1.46263,6.03469
6,48,0.0346957,-1.31544,4.78021
6,49,0.0659946,-0.324024,2.3692
6,50,0.897793,-0.949955,3.69269
6,51,0.790219,-0.576204,4.57463
6,52,0.171595,0.0744046,1.26089
6,53,-0.0179743,-1.42451,5.31437
6,54,0.611161,0.874749,4.54928
6,55,-1.37662,0.312932,5.76084
6,56,-1.4322,0.172469,5.60765
6,57,-1.22877,1.38455,6.58969
6,58,-1.38557,1.20453,6.50138
6,59,-1.31793,0.13069,4.99131
6,60,1.16887,-1.20755,5.49302
6,61,-1.10539,-0.425273,4.85293
6,62,1.33206,1.23513,6.43058
6,63,-0.898055,0.066968,2.75317
6,64,1.53054,-1.22322,6.89289
6,65,-1.30174,0.848378,5.52484
6,66,0.0222226,0.647715,3.254
6,67,0.367168,1.29338,5.5566
6,68,1.11823,-1.48713,6.46752
6,69,-1.27006,-0.608866,5.69294
6,70,-0.118745,-1.53682,5.7482
6,71,-1.49734,0.092998,5.62119
6,72,-1.28417,-0.223642,5.1091
6,73,-0.875589,-0.768559,4.24499
6,74,1.3473,0.0289303,4.96148
6,75,0.334314,1.12599,4.67549
6,76,0.766425,-0.814904,4.36105
6,77,0.0468218,-0.455064,2.97291
6,78,-1.44383,0.459691,6.19048
6,79,-0.898286,1.54382,6.25943
6,80,1.45573,-0.652454,6.29383
6,81,-0.112549,-1.60473,5.80322
6,82,-0.140795,-0.184468,1.68719
6,83,-1.44938,-1.41375,7.29283
6,84,-0.193105,-0.332386,2.84642
6,85,-0.160909,0.357806,2.84446
6,86,-0.597574,0.416397,4.24475
6,87,0.223145,0.109476,1.80866
6,88,-0.606939,0.0973735,3.36534
6,89,-0.589181,0.762014,4.58539
6,90,-0.0191607,0.077375,0.386466
6,91,-0.976921,-0.102325,2.86506
6,92,-1.33952,0.358928,5.72164
